ENSG00000000003	ENST00000373020	TSPAN6	0
ENSG00000005436	ENST00000442309	GCFC2	3
ENSG00000005436	ENST00000470285	GCFC2	11
ENSG00000005436	ENST00000470503	GCFC2	0
ENSG00000005436	ENST00000472230	GCFC2	3
ENSG00000005436	ENST00000492826	GCFC2	11
ENSG00000005436	ENST00000541687	GCFC2	0
ENSG00000005448	ENST00000348227	WDR54	0
ENSG00000005448	ENST00000409791	WDR54	8
ENSG00000005448	ENST00000426787	WDR54	3
ENSG00000005469	ENST00000331536	CROT	0
ENSG00000005469	ENST00000412227	CROT	0
ENSG00000005469	ENST00000419147	CROT	0
ENSG00000005469	ENST00000442291	CROT	8
ENSG00000005471	ENST00000265723	ABCB4	0
ENSG00000005471	ENST00000358400	ABCB4	0
ENSG00000005471	ENST00000359206	ABCB4	0
ENSG00000005471	ENST00000417608	ABCB4	3
ENSG00000005471	ENST00000440025	ABCB4	3
ENSG00000005471	ENST00000453593	ABCB4	0
ENSG00000005471	ENST00000545634	ABCB4	0
ENSG00000005483	ENST00000257745	KMT2E	0
ENSG00000005483	ENST00000311117	KMT2E	0
ENSG00000005483	ENST00000334877	KMT2E	0
ENSG00000005483	ENST00000334884	KMT2E	0
ENSG00000005483	ENST00000334914	KMT2E	8
ENSG00000005483	ENST00000473063	KMT2E	3
ENSG00000005483	ENST00000474203	KMT2E	3
ENSG00000005483	ENST00000476671	KMT2E	0
ENSG00000005483	ENST00000478079	KMT2E	3
ENSG00000005483	ENST00000478990	KMT2E	3
ENSG00000005483	ENST00000479838	KMT2E	3
ENSG00000005483	ENST00000482560	KMT2E	0
ENSG00000005483	ENST00000495267	KMT2E	3
ENSG00000005486	ENST00000006777	RHBDD2	0
ENSG00000005486	ENST00000318622	RHBDD2	0
ENSG00000005486	ENST00000428119	RHBDD2	0
ENSG00000005486	ENST00000454791	RHBDD2	0
ENSG00000005513	ENST00000293894	SOX8	0
ENSG00000005700	ENST00000306270	IBTK	0
ENSG00000005700	ENST00000471036	IBTK	3
ENSG00000005700	ENST00000503400	IBTK	0
ENSG00000005700	ENST00000503631	IBTK	0
ENSG00000005700	ENST00000510291	IBTK	0
ENSG00000005801	ENST00000005082	ZNF195	8
ENSG00000005801	ENST00000343338	ZNF195	8
ENSG00000005801	ENST00000354599	ZNF195	8
ENSG00000005801	ENST00000399602	ZNF195	8
ENSG00000005801	ENST00000427810	ZNF195	3
ENSG00000005801	ENST00000429541	ZNF195	8
ENSG00000005801	ENST00000438262	ZNF195	8
ENSG00000005801	ENST00000525313	ZNF195	8
ENSG00000005801	ENST00000525502	ZNF195	11
ENSG00000005801	ENST00000526501	ZNF195	8
ENSG00000005801	ENST00000526601	ZNF195	8
ENSG00000005801	ENST00000528218	ZNF195	8
ENSG00000005801	ENST00000528410	ZNF195	11
ENSG00000005801	ENST00000528796	ZNF195	8
ENSG00000005801	ENST00000529228	ZNF195	3
ENSG00000005801	ENST00000529678	ZNF195	11
ENSG00000005801	ENST00000530643	ZNF195	8
ENSG00000005801	ENST00000532539	ZNF195	11
ENSG00000005801	ENST00000533036	ZNF195	11
ENSG00000005801	ENST00000534569	ZNF195	11
ENSG00000005810	ENST00000357337	MYCBP2	4
ENSG00000005810	ENST00000360084	MYCBP2	22
ENSG00000005810	ENST00000407578	MYCBP2	4
ENSG00000005810	ENST00000429715	MYCBP2	3
ENSG00000005810	ENST00000544440	MYCBP2	4
ENSG00000005812	ENST00000355619	FBXL3	0
ENSG00000005812	ENST00000417323	FBXL3	3
ENSG00000005844	ENST00000356798	ITGAL	0
ENSG00000005844	ENST00000358164	ITGAL	0
ENSG00000005844	ENST00000433423	ITGAL	0
ENSG00000005844	ENST00000454514	ITGAL	0
ENSG00000005844	ENST00000562652	ITGAL	0
ENSG00000005844	ENST00000562857	ITGAL	0
ENSG00000005844	ENST00000563615	ITGAL	3
ENSG00000005844	ENST00000564118	ITGAL	3
ENSG00000005844	ENST00000565864	ITGAL	8
ENSG00000005844	ENST00000568926	ITGAL	0
ENSG00000005844	ENST00000569725	ITGAL	3
ENSG00000005882	ENST00000007708	PDK2	0
ENSG00000005882	ENST00000503176	PDK2	0
ENSG00000005882	ENST00000503614	PDK2	3
ENSG00000005882	ENST00000505440	PDK2	11
ENSG00000005882	ENST00000508030	PDK2	3
ENSG00000005882	ENST00000510219	PDK2	11
ENSG00000005882	ENST00000512238	PDK2	3
ENSG00000005884	ENST00000007722	ITGA3	0
ENSG00000005884	ENST00000320031	ITGA3	0
ENSG00000005884	ENST00000504417	ITGA3	3
ENSG00000005884	ENST00000506401	ITGA3	8
ENSG00000005884	ENST00000506827	ITGA3	3
ENSG00000005884	ENST00000510809	ITGA3	3
ENSG00000005884	ENST00000512553	ITGA3	3
ENSG00000005884	ENST00000544892	ITGA3	0
ENSG00000005889	ENST00000304543	ZFX	0
ENSG00000005889	ENST00000338565	ZFX	0
ENSG00000005889	ENST00000379177	ZFX	0
ENSG00000005889	ENST00000379188	ZFX	0
ENSG00000005889	ENST00000419690	ZFX	3
ENSG00000005889	ENST00000428571	ZFX	3
ENSG00000005889	ENST00000539115	ZFX	0
ENSG00000005889	ENST00000540034	ZFX	0
ENSG00000005893	ENST00000200639	LAMP2	0
ENSG00000005893	ENST00000371335	LAMP2	0
ENSG00000005893	ENST00000434600	LAMP2	0
ENSG00000005893	ENST00000486593	LAMP2	3
ENSG00000005893	ENST00000538785	LAMP2	0
ENSG00000005893	ENST00000540603	LAMP2	0
ENSG00000005955	ENST00000304718	GGNBP2	0
ENSG00000005955	ENST00000485685	GGNBP2	0
ENSG00000005955	ENST00000588222	GGNBP2	3
ENSG00000005955	ENST00000593016	GGNBP2	3
ENSG00000005961	ENST00000262407	ITGA2B	4
ENSG00000005961	ENST00000353281	ITGA2B	4
ENSG00000005961	ENST00000377068	ITGA2B	0
ENSG00000005961	ENST00000587295	ITGA2B	3
ENSG00000005961	ENST00000588098	ITGA2B	3
ENSG00000005981	ENST00000325885	ASB4	0
ENSG00000005981	ENST00000428113	ASB4	0
ENSG00000006007	ENST00000353258	GDE1	0
ENSG00000006007	ENST00000564172	GDE1	0
ENSG00000006007	ENST00000569773	GDE1	3
ENSG00000006007	ENST00000569899	GDE1	11
ENSG00000006015	ENST00000358607	C19orf60	0
ENSG00000006015	ENST00000450195	C19orf60	0
ENSG00000006015	ENST00000595490	C19orf60	3
ENSG00000006015	ENST00000601736	C19orf60	0
ENSG00000006016	ENST00000392386	CRLF1	8
ENSG00000006016	ENST00000597131	CRLF1	3
ENSG00000006025	ENST00000007414	OSBPL7	0
ENSG00000006025	ENST00000392507	OSBPL7	0
ENSG00000006025	ENST00000578461	OSBPL7	3
ENSG00000006025	ENST00000579728	OSBPL7	8
ENSG00000006042	ENST00000261713	TMEM98	3
ENSG00000006042	ENST00000394642	TMEM98	0
ENSG00000006042	ENST00000395149	TMEM98	3
ENSG00000006042	ENST00000439138	TMEM98	3
ENSG00000006042	ENST00000578289	TMEM98	8
ENSG00000006042	ENST00000579849	TMEM98	0
ENSG00000006042	ENST00000583437	TMEM98	3
ENSG00000006047	ENST00000007699	YBX2	0
ENSG00000006047	ENST00000571464	YBX2	3
ENSG00000006059	ENST00000007735	KRT33A	0
ENSG00000006071	ENST00000302539	ABCC8	4
ENSG00000006071	ENST00000389817	ABCC8	4
ENSG00000006071	ENST00000526168	ABCC8	11
ENSG00000006071	ENST00000527905	ABCC8	0
ENSG00000006071	ENST00000528374	ABCC8	15
ENSG00000006071	ENST00000531642	ABCC8	3
ENSG00000006071	ENST00000531891	ABCC8	7
ENSG00000006074	ENST00000004921	CCL18	0
ENSG00000006075	ENST00000225245	CCL3	0
ENSG00000006114	ENST00000339208	SYNRG	0
ENSG00000006114	ENST00000345615	SYNRG	0
ENSG00000006114	ENST00000346661	SYNRG	0
ENSG00000006114	ENST00000394378	SYNRG	0
ENSG00000006114	ENST00000427923	SYNRG	3
ENSG00000006114	ENST00000502449	SYNRG	0
ENSG00000006114	ENST00000585472	SYNRG	0
ENSG00000006114	ENST00000585689	SYNRG	3
ENSG00000006114	ENST00000591288	SYNRG	0
ENSG00000006114	ENST00000591427	SYNRG	3
ENSG00000006116	ENST00000005284	CACNG3	0
ENSG00000006118	ENST00000005286	TMEM132A	0
ENSG00000006118	ENST00000453848	TMEM132A	0
ENSG00000006118	ENST00000535480	TMEM132A	3
ENSG00000006118	ENST00000536409	TMEM132A	3
ENSG00000006118	ENST00000540112	TMEM132A	3
ENSG00000006118	ENST00000544065	TMEM132A	3
ENSG00000006125	ENST00000262325	AP2B1	4
ENSG00000006125	ENST00000312678	AP2B1	4
ENSG00000006125	ENST00000537622	AP2B1	4
ENSG00000006125	ENST00000538556	AP2B1	4
ENSG00000006125	ENST00000587805	AP2B1	3
ENSG00000006125	ENST00000588116	AP2B1	15
ENSG00000006125	ENST00000589344	AP2B1	4
ENSG00000006125	ENST00000589774	AP2B1	3
ENSG00000006125	ENST00000590432	AP2B1	3
ENSG00000006125	ENST00000590538	AP2B1	0
ENSG00000006125	ENST00000591610	AP2B1	0
ENSG00000006125	ENST00000592167	AP2B1	0
ENSG00000006125	ENST00000592191	AP2B1	8
ENSG00000006125	ENST00000592545	AP2B1	4
ENSG00000006125	ENST00000593014	AP2B1	3
ENSG00000006128	ENST00000319273	TAC1	0
ENSG00000006128	ENST00000346867	TAC1	0
ENSG00000006128	ENST00000350485	TAC1	0
ENSG00000006194	ENST00000219069	ZNF263	0
ENSG00000006194	ENST00000538765	ZNF263	0
ENSG00000006194	ENST00000572748	ZNF263	3
ENSG00000006194	ENST00000573578	ZNF263	0
ENSG00000006194	ENST00000574253	ZNF263	0
ENSG00000006194	ENST00000574674	ZNF263	11
ENSG00000006194	ENST00000575332	ZNF263	11
ENSG00000006194	ENST00000575823	ZNF263	3
ENSG00000006210	ENST00000006053	CX3CL1	0
ENSG00000006210	ENST00000563383	CX3CL1	0
ENSG00000006210	ENST00000564948	CX3CL1	0
ENSG00000006210	ENST00000565912	CX3CL1	0
ENSG00000006282	ENST00000006658	SPATA20	0
ENSG00000006282	ENST00000356488	SPATA20	0
ENSG00000006282	ENST00000393244	SPATA20	0
ENSG00000006282	ENST00000502911	SPATA20	0
ENSG00000006282	ENST00000503127	SPATA20	0
ENSG00000006282	ENST00000504334	SPATA20	0
ENSG00000006282	ENST00000505085	SPATA20	0
ENSG00000006282	ENST00000505456	SPATA20	0
ENSG00000006282	ENST00000505559	SPATA20	0
ENSG00000006282	ENST00000508528	SPATA20	11
ENSG00000006282	ENST00000510917	SPATA20	0
ENSG00000006282	ENST00000511347	SPATA20	3
ENSG00000006283	ENST00000352832	CACNA1G	4
ENSG00000006283	ENST00000354983	CACNA1G	4
ENSG00000006283	ENST00000358244	CACNA1G	4
ENSG00000006283	ENST00000359106	CACNA1G	4
ENSG00000006283	ENST00000360761	CACNA1G	4
ENSG00000006283	ENST00000416767	CACNA1G	4
ENSG00000006283	ENST00000429973	CACNA1G	4
ENSG00000006283	ENST00000442258	CACNA1G	4
ENSG00000006283	ENST00000502264	CACNA1G	4
ENSG00000006283	ENST00000503436	CACNA1G	4
ENSG00000006283	ENST00000503485	CACNA1G	4
ENSG00000006283	ENST00000503607	CACNA1G	4
ENSG00000006283	ENST00000504076	CACNA1G	4
ENSG00000006283	ENST00000505165	CACNA1G	4
ENSG00000006283	ENST00000506406	CACNA1G	4
ENSG00000006283	ENST00000506520	CACNA1G	3
ENSG00000006283	ENST00000507336	CACNA1G	4
ENSG00000006283	ENST00000507510	CACNA1G	4
ENSG00000006283	ENST00000507609	CACNA1G	4
ENSG00000006283	ENST00000507896	CACNA1G	4
ENSG00000006283	ENST00000510115	CACNA1G	4
ENSG00000006283	ENST00000510366	CACNA1G	4
ENSG00000006283	ENST00000511765	CACNA1G	4
ENSG00000006283	ENST00000511768	CACNA1G	4
ENSG00000006283	ENST00000512389	CACNA1G	4
ENSG00000006283	ENST00000513689	CACNA1G	4
ENSG00000006283	ENST00000513964	CACNA1G	4
ENSG00000006283	ENST00000514079	CACNA1G	4
ENSG00000006283	ENST00000514181	CACNA1G	4
ENSG00000006283	ENST00000514717	CACNA1G	4
ENSG00000006283	ENST00000515165	CACNA1G	4
ENSG00000006283	ENST00000515411	CACNA1G	4
ENSG00000006283	ENST00000515765	CACNA1G	4
ENSG00000006283	ENST00000570567	CACNA1G	3
ENSG00000006327	ENST00000326577	TNFRSF12A	0
ENSG00000006327	ENST00000341627	TNFRSF12A	0
ENSG00000006327	ENST00000573001	TNFRSF12A	0
ENSG00000006327	ENST00000574699	TNFRSF12A	0
ENSG00000006327	ENST00000575124	TNFRSF12A	0
ENSG00000006327	ENST00000575836	TNFRSF12A	3
ENSG00000006377	ENST00000007660	DLX6	4
ENSG00000006377	ENST00000518156	DLX6	0
ENSG00000006377	ENST00000555308	DLX6	0
ENSG00000006432	ENST00000381250	MAP3K9	0
ENSG00000006432	ENST00000553414	MAP3K9	0
ENSG00000006432	ENST00000554146	MAP3K9	0
ENSG00000006432	ENST00000554752	MAP3K9	0
ENSG00000006432	ENST00000555993	MAP3K9	0
ENSG00000006451	ENST00000005257	RALA	0
ENSG00000006451	ENST00000434466	RALA	11
ENSG00000006451	ENST00000436179	RALA	3
ENSG00000006453	ENST00000005260	BAIAP2L1	0
ENSG00000006459	ENST00000006967	KDM7A	4
ENSG00000006459	ENST00000397560	KDM7A	4
ENSG00000006459	ENST00000472616	KDM7A	7
ENSG00000006468	ENST00000242066	ETV1	4
ENSG00000006468	ENST00000343495	ETV1	4
ENSG00000006468	ENST00000399357	ETV1	4
ENSG00000006468	ENST00000403527	ETV1	4
ENSG00000006468	ENST00000403685	ETV1	4
ENSG00000006468	ENST00000405192	ETV1	0
ENSG00000006468	ENST00000405218	ETV1	4
ENSG00000006468	ENST00000405358	ETV1	4
ENSG00000006468	ENST00000420159	ETV1	4
ENSG00000006468	ENST00000421381	ETV1	11
ENSG00000006468	ENST00000430479	ETV1	4
ENSG00000006468	ENST00000431887	ETV1	3
ENSG00000006468	ENST00000433547	ETV1	11
ENSG00000006468	ENST00000438956	ETV1	7
ENSG00000006468	ENST00000443137	ETV1	4
ENSG00000006468	ENST00000443608	ETV1	3
ENSG00000006530	ENST00000355413	AGK	0
ENSG00000006530	ENST00000473247	AGK	8
ENSG00000006530	ENST00000473884	AGK	0
ENSG00000006530	ENST00000492693	AGK	0
ENSG00000006530	ENST00000494688	AGK	8
ENSG00000006530	ENST00000535825	AGK	8
ENSG00000006534	ENST00000007633	ALDH3B1	20
ENSG00000006534	ENST00000316367	ALDH3B1	20
ENSG00000006534	ENST00000342456	ALDH3B1	20
ENSG00000006534	ENST00000539229	ALDH3B1	20
ENSG00000006555	ENST00000371274	TTC22	0
ENSG00000006555	ENST00000371276	TTC22	0
ENSG00000006555	ENST00000448308	TTC22	3
ENSG00000006576	ENST00000248550	PHTF2	8
ENSG00000006576	ENST00000275575	PHTF2	0
ENSG00000006576	ENST00000307305	PHTF2	0
ENSG00000006576	ENST00000415251	PHTF2	0
ENSG00000006576	ENST00000416283	PHTF2	8
ENSG00000006576	ENST00000422959	PHTF2	8
ENSG00000006576	ENST00000424760	PHTF2	0
ENSG00000006576	ENST00000450574	PHTF2	8
ENSG00000006606	ENST00000005180	CCL26	0
ENSG00000006606	ENST00000394905	CCL26	0
ENSG00000006607	ENST00000264042	FARP2	0
ENSG00000006607	ENST00000373287	FARP2	0
ENSG00000006607	ENST00000412332	FARP2	3
ENSG00000006607	ENST00000413432	FARP2	3
ENSG00000006607	ENST00000418082	FARP2	3
ENSG00000006607	ENST00000422951	FARP2	3
ENSG00000006607	ENST00000444371	FARP2	3
ENSG00000006607	ENST00000445489	FARP2	3
ENSG00000006607	ENST00000545004	FARP2	0
ENSG00000006611	ENST00000005226	USH1C	0
ENSG00000006611	ENST00000318024	USH1C	8
ENSG00000006611	ENST00000526181	USH1C	3
ENSG00000006611	ENST00000526313	USH1C	12
ENSG00000006611	ENST00000527020	USH1C	8
ENSG00000006611	ENST00000527720	USH1C	8
ENSG00000006625	ENST00000005374	GGCT	0
ENSG00000006625	ENST00000275428	GGCT	0
ENSG00000006625	ENST00000409144	GGCT	0
ENSG00000006625	ENST00000409390	GGCT	0
ENSG00000006625	ENST00000409436	GGCT	0
ENSG00000006625	ENST00000426081	GGCT	3
ENSG00000006625	ENST00000440082	GGCT	8
ENSG00000006625	ENST00000447901	GGCT	8
ENSG00000006625	ENST00000598361	GGCT	0
ENSG00000006634	ENST00000265728	DBF4	0
ENSG00000006634	ENST00000413643	DBF4	0
ENSG00000006634	ENST00000430279	DBF4	0
ENSG00000006634	ENST00000431138	DBF4	8
ENSG00000006638	ENST00000375190	TBXA2R	0
ENSG00000006638	ENST00000411851	TBXA2R	0
ENSG00000006638	ENST00000589966	TBXA2R	0
ENSG00000006652	ENST00000005558	IFRD1	0
ENSG00000006652	ENST00000403825	IFRD1	0
ENSG00000006652	ENST00000417662	IFRD1	3
ENSG00000006652	ENST00000421296	IFRD1	11
ENSG00000006652	ENST00000429071	IFRD1	0
ENSG00000006652	ENST00000432734	IFRD1	3
ENSG00000006652	ENST00000440625	IFRD1	3
ENSG00000006652	ENST00000443101	IFRD1	3
ENSG00000006652	ENST00000445335	IFRD1	3
ENSG00000006652	ENST00000462155	IFRD1	3
ENSG00000006652	ENST00000476927	IFRD1	3
ENSG00000006652	ENST00000535603	IFRD1	0
ENSG00000006659	ENST00000360675	LGALS14	0
ENSG00000006659	ENST00000392052	LGALS14	8
ENSG00000006659	ENST00000601802	LGALS14	3
ENSG00000006695	ENST00000261643	COX10	0
ENSG00000006695	ENST00000429152	COX10	0
ENSG00000006695	ENST00000536205	COX10	0
ENSG00000006695	ENST00000537334	COX10	0
ENSG00000006695	ENST00000580561	COX10	8
ENSG00000006695	ENST00000581931	COX10	8
ENSG00000006704	ENST00000265755	GTF2IRD1	0
ENSG00000006704	ENST00000424337	GTF2IRD1	0
ENSG00000006704	ENST00000455841	GTF2IRD1	0
ENSG00000006704	ENST00000470715	GTF2IRD1	3
ENSG00000006704	ENST00000476977	GTF2IRD1	0
ENSG00000006712	ENST00000221265	PAF1	0
ENSG00000006712	ENST00000221266	PAF1	0
ENSG00000006712	ENST00000416728	PAF1	8
ENSG00000006712	ENST00000595379	PAF1	3
ENSG00000006712	ENST00000595564	PAF1	0
ENSG00000006715	ENST00000265745	VPS41	0
ENSG00000006715	ENST00000310301	VPS41	0
ENSG00000006715	ENST00000395969	VPS41	0
ENSG00000006715	ENST00000413141	VPS41	3
ENSG00000006715	ENST00000414632	VPS41	3
ENSG00000006715	ENST00000418457	VPS41	3
ENSG00000006715	ENST00000439468	VPS41	11
ENSG00000006715	ENST00000448833	VPS41	11
ENSG00000006715	ENST00000457055	VPS41	3
ENSG00000006740	ENST00000262444	ARHGAP44	8
ENSG00000006740	ENST00000340825	ARHGAP44	0
ENSG00000006740	ENST00000379672	ARHGAP44	0
ENSG00000006740	ENST00000544416	ARHGAP44	0
ENSG00000006740	ENST00000580768	ARHGAP44	8
ENSG00000006740	ENST00000581437	ARHGAP44	3
ENSG00000006740	ENST00000583608	ARHGAP44	3
ENSG00000006744	ENST00000338034	ELAC2	0
ENSG00000006744	ENST00000395962	ELAC2	4
ENSG00000006744	ENST00000426905	ELAC2	0
ENSG00000006744	ENST00000446899	ELAC2	15
ENSG00000006744	ENST00000476042	ELAC2	3
ENSG00000006744	ENST00000578071	ELAC2	0
ENSG00000006744	ENST00000580504	ELAC2	11
ENSG00000006744	ENST00000581499	ELAC2	11
ENSG00000006744	ENST00000583371	ELAC2	11
ENSG00000006744	ENST00000584650	ELAC2	3
ENSG00000006744	ENST00000609101	ELAC2	11
ENSG00000006744	ENST00000609757	ELAC2	11
ENSG00000006747	ENST00000297029	SCIN	0
ENSG00000006747	ENST00000341757	SCIN	0
ENSG00000006747	ENST00000417018	SCIN	3
ENSG00000006747	ENST00000436854	SCIN	0
ENSG00000006747	ENST00000445618	SCIN	0
ENSG00000006747	ENST00000518849	SCIN	3
ENSG00000006747	ENST00000519209	SCIN	0
ENSG00000006747	ENST00000523729	SCIN	3
ENSG00000006756	ENST00000381154	ARSD	0
ENSG00000006756	ENST00000458014	ARSD	3
ENSG00000006756	ENST00000559324	ARSD	0
ENSG00000006757	ENST00000381042	PNPLA4	0
ENSG00000006757	ENST00000442940	PNPLA4	3
ENSG00000006757	ENST00000444736	PNPLA4	0
ENSG00000006757	ENST00000537427	PNPLA4	8
ENSG00000006788	ENST00000252172	MYH13	8
ENSG00000006788	ENST00000418404	MYH13	8
ENSG00000006831	ENST00000357103	ADIPOR2	0
ENSG00000006837	ENST00000265334	CDKL3	0
ENSG00000006837	ENST00000435211	CDKL3	0
ENSG00000006837	ENST00000435240	CDKL3	0
ENSG00000006837	ENST00000518990	CDKL3	3
ENSG00000006837	ENST00000519312	CDKL3	8
ENSG00000006837	ENST00000520592	CDKL3	3
ENSG00000006837	ENST00000520693	CDKL3	0
ENSG00000006837	ENST00000521118	CDKL3	0
ENSG00000006837	ENST00000521755	CDKL3	0
ENSG00000006837	ENST00000523054	CDKL3	0
ENSG00000006837	ENST00000523832	CDKL3	0
ENSG00000006837	ENST00000536186	CDKL3	0
ENSG00000006837	ENST00000609383	CDKL3	0
ENSG00000006837	ENST00000609654	CDKL3	0
ENSG00000007001	ENST00000005756	UPP2	0
ENSG00000007001	ENST00000409859	UPP2	0
ENSG00000007001	ENST00000605860	UPP2	0
ENSG00000007038	ENST00000005995	PRSS21	0
ENSG00000007038	ENST00000450020	PRSS21	0
ENSG00000007038	ENST00000455114	PRSS21	0
ENSG00000007038	ENST00000570594	PRSS21	3
ENSG00000007038	ENST00000570629	PRSS21	3
ENSG00000007038	ENST00000574265	PRSS21	3
ENSG00000007038	ENST00000574813	PRSS21	11
ENSG00000007047	ENST00000262891	MARK4	0
ENSG00000007047	ENST00000300843	MARK4	0
ENSG00000007047	ENST00000587566	MARK4	3
ENSG00000007047	ENST00000590909	MARK4	3
ENSG00000007047	ENST00000592207	MARK4	11
ENSG00000007047	ENST00000592762	MARK4	8
ENSG00000007062	ENST00000447510	PROM1	12
ENSG00000007062	ENST00000503884	PROM1	3
ENSG00000007062	ENST00000505450	PROM1	12
ENSG00000007062	ENST00000508167	PROM1	12
ENSG00000007062	ENST00000508322	PROM1	3
ENSG00000007062	ENST00000508940	PROM1	3
ENSG00000007062	ENST00000510224	PROM1	12
ENSG00000007062	ENST00000511153	PROM1	3
ENSG00000007062	ENST00000513946	PROM1	3
ENSG00000007062	ENST00000514967	PROM1	3
ENSG00000007062	ENST00000539194	PROM1	12
ENSG00000007062	ENST00000540805	PROM1	12
ENSG00000007062	ENST00000543373	PROM1	12
ENSG00000007080	ENST00000445755	CCDC124	0
ENSG00000007080	ENST00000596123	CCDC124	3
ENSG00000007080	ENST00000597436	CCDC124	0
ENSG00000007129	ENST00000187608	CEACAM21	0
ENSG00000007129	ENST00000401445	CEACAM21	0
ENSG00000007129	ENST00000407170	CEACAM21	0
ENSG00000007129	ENST00000457737	CEACAM21	0
ENSG00000007168	ENST00000397195	PAFAH1B1	0
ENSG00000007168	ENST00000451360	PAFAH1B1	0
ENSG00000007168	ENST00000570400	PAFAH1B1	8
ENSG00000007168	ENST00000574468	PAFAH1B1	3
ENSG00000007168	ENST00000576586	PAFAH1B1	3
ENSG00000007171	ENST00000313735	NOS2	0
ENSG00000007174	ENST00000262442	DNAH9	0
ENSG00000007174	ENST00000454412	DNAH9	0
ENSG00000007174	ENST00000579602	DNAH9	3
ENSG00000007174	ENST00000579703	DNAH9	3
ENSG00000007174	ENST00000579813	DNAH9	3
ENSG00000007174	ENST00000579828	DNAH9	0
ENSG00000007174	ENST00000608377	DNAH9	0
ENSG00000007202	ENST00000389003	KIAA0100	0
ENSG00000007202	ENST00000528896	KIAA0100	4
ENSG00000007202	ENST00000544884	KIAA0100	4
ENSG00000007202	ENST00000577261	KIAA0100	3
ENSG00000007202	ENST00000581267	KIAA0100	3
ENSG00000007202	ENST00000583403	KIAA0100	0
ENSG00000007216	ENST00000314669	SLC13A2	0
ENSG00000007216	ENST00000444914	SLC13A2	0
ENSG00000007216	ENST00000459818	SLC13A2	11
ENSG00000007216	ENST00000537681	SLC13A2	0
ENSG00000007216	ENST00000545060	SLC13A2	0
ENSG00000007216	ENST00000577903	SLC13A2	8
ENSG00000007216	ENST00000579281	SLC13A2	11
ENSG00000007237	ENST00000323816	GAS7	8
ENSG00000007237	ENST00000396115	GAS7	0
ENSG00000007237	ENST00000432992	GAS7	0
ENSG00000007237	ENST00000437099	GAS7	0
ENSG00000007237	ENST00000540214	GAS7	0
ENSG00000007237	ENST00000542249	GAS7	0
ENSG00000007237	ENST00000578599	GAS7	3
ENSG00000007237	ENST00000579158	GAS7	0
ENSG00000007237	ENST00000580043	GAS7	3
ENSG00000007237	ENST00000580865	GAS7	0
ENSG00000007237	ENST00000583882	GAS7	0
ENSG00000007237	ENST00000584146	GAS7	3
ENSG00000007237	ENST00000584389	GAS7	3
ENSG00000007237	ENST00000585266	GAS7	8
ENSG00000007255	ENST00000006275	TRAPPC6A	0
ENSG00000007255	ENST00000585934	TRAPPC6A	0
ENSG00000007255	ENST00000588062	TRAPPC6A	0
ENSG00000007255	ENST00000592647	TRAPPC6A	0
ENSG00000007264	ENST00000310132	MATK	0
ENSG00000007264	ENST00000395040	MATK	8
ENSG00000007264	ENST00000395045	MATK	0
ENSG00000007264	ENST00000585778	MATK	0
ENSG00000007264	ENST00000587180	MATK	11
ENSG00000007264	ENST00000588983	MATK	3
ENSG00000007264	ENST00000590028	MATK	3
ENSG00000007264	ENST00000590493	MATK	3
ENSG00000007264	ENST00000590849	MATK	11
ENSG00000007264	ENST00000590980	MATK	3
ENSG00000007264	ENST00000591059	MATK	3
ENSG00000007306	ENST00000006724	CEACAM7	0
ENSG00000007306	ENST00000338196	CEACAM7	0
ENSG00000007306	ENST00000401731	CEACAM7	0
ENSG00000007306	ENST00000602225	CEACAM7	0
ENSG00000007312	ENST00000006750	CD79B	0
ENSG00000007312	ENST00000349817	CD79B	0
ENSG00000007312	ENST00000392795	CD79B	0
ENSG00000007314	ENST00000435607	SCN4A	4
ENSG00000007314	ENST00000578147	SCN4A	4
ENSG00000007341	ENST00000343210	ST7L	0
ENSG00000007341	ENST00000358039	ST7L	0
ENSG00000007341	ENST00000360743	ST7L	0
ENSG00000007341	ENST00000361846	ST7L	0
ENSG00000007341	ENST00000369664	ST7L	3
ENSG00000007341	ENST00000369666	ST7L	0
ENSG00000007341	ENST00000369668	ST7L	0
ENSG00000007341	ENST00000369669	ST7L	0
ENSG00000007341	ENST00000418497	ST7L	3
ENSG00000007341	ENST00000490067	ST7L	0
ENSG00000007341	ENST00000490715	ST7L	0
ENSG00000007341	ENST00000538187	ST7L	0
ENSG00000007341	ENST00000543570	ST7L	8
ENSG00000007341	ENST00000544629	ST7L	0
ENSG00000007350	ENST00000217905	TKTL1	0
ENSG00000007350	ENST00000369912	TKTL1	0
ENSG00000007350	ENST00000369915	TKTL1	0
ENSG00000007350	ENST00000426203	TKTL1	3
ENSG00000007350	ENST00000426989	TKTL1	3
ENSG00000007350	ENST00000439635	TKTL1	0
